
0.017971 0.014554 0.000001 0.000029
0.014056 0.014311 0.000000 0.000033
0.014387 0.014444 0.000001 0.000031
0.018274 0.014293 0.000000 0.000030
0.014467 0.014259 0.000000 0.000031
0.014313 0.014475 0.000000 0.000029
0.018258 0.014179 0.000001 0.000030
0.014687 0.014308 0.000001 0.000030
0.014529 0.014552 0.000001 0.000037
0.017951 0.014474 0.000001 0.000033
0.014192 0.014467 0.000001 0.000030
0.014433 0.014118 0.000001 0.000031
0.018538 0.014613 0.000001 0.000042
0.013963 0.014475 0.000000 0.000030
0.014235 0.014218 0.000001 0.000031
0.018554 0.014162 0.000000 0.000031
0.014522 0.014166 0.000001 0.000029
0.014760 0.014416 0.000000 0.000030
0.018078 0.014426 0.000000 0.000030
0.014295 0.014428 0.000000 0.000029
0.014413 0.014413 0.000001 0.000030
0.018143 0.014563 0.000000 0.000030
0.014322 0.014038 0.000001 0.000030
0.014764 0.014466 0.000000 0.000029
0.018144 0.014341 0.000000 0.000030
0.014319 0.014338 0.000000 0.000031
0.014669 0.014730 0.000000 0.000031
0.017778 0.014364 0.000000 0.000031
0.014449 0.014303 0.000001 0.000030
0.014554 0.014319 0.000000 0.000030
0.018328 0.014259 0.000000 0.000031
0.014578 0.014744 0.000001 0.000036
0.013837 0.014446 0.000001 0.000029
0.018364 0.014270 0.000001 0.000030
0.014476 0.014061 0.000000 0.000030
0.014760 0.014486 0.000001 0.000029
0.018045 0.014286 0.000001 0.000030
0.014318 0.014231 0.000000 0.000029
0.014657 0.014219 0.000001 0.000029
0.018377 0.014636 0.000000 0.000029
0.013964 0.014182 0.000001 0.000029
0.014618 0.014706 0.000000 0.000028
0.017914 0.014148 0.000000 0.000030
0.014592 0.014041 0.000001 0.000029
0.014660 0.014315 0.000001 0.000029
0.018516 0.016502 0.000001 0.000039
0.011900 0.016555 0.000001 0.000031
0.012067 0.013708 0.000001 0.000029
0.019146 0.013944 0.000001 0.000029
0.014863 0.013929 0.000000 0.000029
0.014691 0.013534 0.000001 0.000028
0.019350 0.015806 0.000001 0.000037
0.012965 0.015634 0.000000 0.000031
0.013029 0.016165 0.000001 0.000038
0.016414 0.015677 0.000001 0.000032
0.013015 0.015765 0.000001 0.000031
0.012688 0.012970 0.000000 0.000027
0.019831 0.012084 0.000000 0.000032
0.016518 0.010549 0.000001 0.000025
0.018570 0.010968 0.000001 0.000024
0.022135 0.011692 0.000000 0.000026
0.017047 0.011968 0.000001 0.000025
0.016967 0.011891 0.000001 0.000025
0.021142 0.015032 0.000001 0.000029
0.013651 0.014805 0.000001 0.000028
0.013880 0.015190 0.000001 0.000029
0.017570 0.014913 0.000001 0.000029
0.013756 0.015197 0.000001 0.000028
0.017664 0.015221 0.000001 0.000028
0.013230 0.012757 0.000001 0.000026
0.016077 0.011437 0.000000 0.000025
0.021103 0.014234 0.000001 0.000030
0.013855 0.014293 0.000000 0.000029
0.014467 0.014228 0.000001 0.000029
0.018470 0.014188 0.000001 0.000029
0.014562 0.014895 0.000001 0.000028
0.013878 0.014538 0.000001 0.000035
0.018063 0.014255 0.000000 0.000037
0.014253 0.014019 0.000001 0.000030
0.014824 0.014213 0.000001 0.000031
0.018647 0.014144 0.000000 0.000035
0.014492 0.014195 0.000000 0.000030
0.014416 0.014383 0.000001 0.000029
0.018465 0.014555 0.000000 0.000030
0.014241 0.014444 0.000000 0.000029
0.014363 0.013991 0.000000 0.000029
0.018642 0.014567 0.000001 0.000030
0.014179 0.014285 0.000000 0.000029
0.014281 0.014545 0.000001 0.000030
0.018153 0.012871 0.000000 0.000028
0.015378 0.014510 0.000001 0.000028
0.013648 0.012105 0.000001 0.000065
0.020067 0.012511 0.000001 0.000033
0.015541 0.014576 0.000001 0.000029
0.013601 0.014472 0.000001 0.000029
0.018223 0.014272 0.000001 0.000029
0.014323 0.013095 0.000001 0.000032
0.015193 0.013258 0.000000 0.000029
0.018628 0.014465 0.000000 0.000029
0.013355 0.014422 0.000001 0.000030
0.014267 0.014304 0.000001 0.000030
0.018542 0.014349 0.000001 0.000032
0.014286 0.014498 0.000001 0.000029
0.014175 0.014435 0.000001 0.000029
0.018588 0.014776 0.000001 0.000027
0.013801 0.014356 0.000001 0.000029
0.014358 0.014427 0.000001 0.000029
0.018308 0.014513 0.000001 0.000030
0.014314 0.014274 0.000000 0.000030
0.014494 0.014287 0.000001 0.000033
0.018504 0.014194 0.000001 0.000036
0.014379 0.011611 0.000001 0.000029
0.016488 0.014601 0.000001 0.000055
0.017694 0.014277 0.000001 0.000028
0.014233 0.014411 0.000000 0.000029
0.014343 0.014475 0.000000 0.000029
0.018430 0.015128 0.000000 0.000028
0.013389 0.014451 0.000001 0.000030
0.014379 0.014408 0.000001 0.000029
0.018344 0.014250 0.000001 0.000030
0.014374 0.014315 0.000001 0.000038
0.014303 0.014448 0.000001 0.000033
0.018518 0.015061 0.000001 0.000028
0.013561 0.014310 0.000001 0.000032
0.014322 0.014668 0.000001 0.000028
0.018034 0.014014 0.000000 0.000029
0.014742 0.014484 0.000001 0.000028
0.014129 0.014261 0.000001 0.000030
0.018835 0.014377 0.000001 0.000030
0.014008 0.014460 0.000000 0.000031
0.014142 0.014354 0.000001 0.000029
0.018440 0.014721 0.000001 0.000036
0.013966 0.014352 0.000001 0.000029
0.014360 0.014787 0.000001 0.000028
0.018282 0.014470 0.000001 0.000028
0.013899 0.014213 0.000001 0.000030
0.014509 0.014430 0.000001 0.000031
0.018409 0.014281 0.000000 0.000033
0.014428 0.014094 0.000000 0.000029
0.014514 0.014225 0.000001 0.000058
0.018777 0.014451 0.000000 0.000031
0.014088 0.014220 0.000001 0.000032
0.014545 0.014158 0.000001 0.000030
0.018759 0.014201 0.000001 0.000030
0.014399 0.014383 0.000000 0.000030
0.014245 0.014659 0.000001 0.000032
0.018360 0.014559 0.000001 0.000027
0.013949 0.014374 0.000000 0.000029
0.014342 0.014155 0.000001 0.000029
0.018413 0.014401 0.000001 0.000054
0.014415 0.014506 0.000001 0.000030
0.014278 0.014572 0.000000 0.000037
0.018129 0.014050 0.000000 0.000029
0.014624 0.014401 0.000000 0.000033
0.014386 0.014510 0.000000 0.000045
0.018115 0.014206 0.000001 0.000029
0.014517 0.014538 0.000001 0.000036
0.014164 0.014295 0.000000 0.000030
0.018546 0.011737 0.000001 0.000030
0.016456 0.016788 0.000000 0.000031
0.010833 0.016416 0.000000 0.000032
0.016335 0.016213 0.000000 0.000033
0.012487 0.013815 0.000001 0.000039
0.013898 0.016596 0.000001 0.000033
0.015422 0.016283 0.000000 0.000031
0.012180 0.016598 0.000001 0.000032
0.011947 0.016335 0.000001 0.000032
0.016204 0.013708 0.000001 0.000057
0.015119 0.014029 0.000001 0.000029
0.014767 0.013891 0.000001 0.000029
0.018948 0.013637 0.000000 0.000028
0.014982 0.014035 0.000001 0.000029
0.014772 0.013935 0.000000 0.000030
0.018900 0.013730 0.000001 0.000028
0.015040 0.013797 0.000001 0.000029
0.015016 0.013606 0.000001 0.000027
0.019318 0.013508 0.000001 0.000029
0.015091 0.013827 0.000001 0.000028
0.014832 0.013735 0.000000 0.000031
0.019017 0.013771 0.000001 0.000029
0.015037 0.014254 0.000001 0.000038
0.014403 0.013610 0.000001 0.000028
0.019327 0.013309 0.000000 0.000028
0.015343 0.013735 0.000000 0.000030
0.015122 0.013992 0.000000 0.000054
0.018467 0.013764 0.000000 0.000036
0.014944 0.013599 0.000001 0.000028
0.015222 0.014196 0.000000 0.000027
0.017959 0.013628 0.000000 0.000029
0.015074 0.013695 0.000001 0.000028
0.014853 0.013764 0.000001 0.000031
0.019092 0.013549 0.000000 0.000029
0.015241 0.013641 0.000001 0.000060
0.015278 0.013691 0.000001 0.000030
0.019142 0.013872 0.000001 0.000029
0.014887 0.014165 0.000000 0.000030
0.014530 0.014077 0.000001 0.000029
0.018804 0.013941 0.000001 0.000028
0.014802 0.014972 0.000000 0.000034
0.013826 0.013827 0.000001 0.000029
0.019009 0.013740 0.000000 0.000033
0.014907 0.013686 0.000001 0.000029
0.015103 0.013951 0.000000 0.000029
0.018873 0.014005 0.000001 0.000028
0.014670 0.013832 0.000001 0.000029
0.015008 0.014710 0.000001 0.000087
0.017968 0.014562 0.000001 0.000029
0.014117 0.013643 0.000001 0.000055
0.015142 0.014268 0.000000 0.000036
0.018516 0.013780 0.000001 0.000027
0.014719 0.013804 0.000001 0.000028
0.014980 0.013912 0.000001 0.000027
0.018895 0.013710 0.000000 0.000029
0.014925 0.013687 0.000001 0.000028
0.015072 0.013894 0.000001 0.000029
0.018865 0.013908 0.000000 0.000029
0.014922 0.013702 0.000001 0.000029
0.015259 0.014026 0.000000 0.000030
0.018995 0.013873 0.000001 0.000028
0.014548 0.012610 0.000001 0.000028
0.015718 0.013911 0.000000 0.000029
0.018123 0.013730 0.000001 0.000027
0.015095 0.013476 0.000001 0.000027
0.015364 0.013836 0.000001 0.000034
0.018999 0.014139 0.000001 0.000030
0.014442 0.013806 0.000001 0.000027
0.015054 0.013788 0.000001 0.000030
0.018939 0.013881 0.000001 0.000028
0.014842 0.014045 0.000001 0.000029
0.014756 0.013866 0.000001 0.000027
0.018935 0.013391 0.000001 0.000029
0.015382 0.013778 0.000000 0.000029
0.014904 0.014385 0.000001 0.000029
0.018523 0.014490 0.000000 0.000029
0.014281 0.014136 0.000001 0.000056
0.018534 0.014044 0.000001 0.000029
0.014749 0.013956 0.000001 0.000028
0.014862 0.013736 0.000001 0.000029
0.018971 0.014007 0.000000 0.000028
0.014675 0.013498 0.000001 0.000028
0.015242 0.013606 0.000037 0.000032
0.019106 0.013775 0.000001 0.000028
0.015185 0.014126 0.000000 0.000030
0.014531 0.013791 0.000000 0.000055
0.018997 0.013736 0.000001 0.000030
0.015110 0.013700 0.000001 0.000029
0.014943 0.013911 0.000001 0.000028
0.018772 0.013937 0.000001 0.000026
0.015190 0.013599 0.000002 0.000033
0.014865 0.014140 0.000001 0.000027
0.018661 0.013757 0.000001 0.000030
0.015101 0.013682 0.000001 0.000054
0.014960 0.013679 0.000001 0.000059
0.019294 0.015574 0.000001 0.000052
0.013245 0.015747 0.000001 0.000030
0.012768 0.015988 0.000001 0.000030
0.016586 0.015847 0.000000 0.000031
0.012948 0.015626 0.000001 0.000031
0.012966 0.015702 0.000000 0.000030
0.017122 0.015835 0.000001 0.000030
0.012820 0.015659 0.000001 0.000030
0.012862 0.016058 0.000001 0.000030
0.016563 0.015609 0.000000 0.000030
0.013134 0.016223 0.000000 0.000028
0.012305 0.011596 0.000001 0.000025
0.021424 0.012678 0.000000 0.000027
0.016402 0.012768 0.000001 0.000026
0.015723 0.012787 0.000000 0.000027
0.020307 0.014240 0.000000 0.000031
0.014458 0.014940 0.000000 0.000036
0.013762 0.014161 0.000001 0.000029
0.018631 0.014520 0.000001 0.000030
0.014002 0.014369 0.000001 0.000029
0.014357 0.014230 0.000001 0.000045
0.018554 0.016730 0.000001 0.000030
0.011729 0.016414 0.000001 0.000031
0.012486 0.016864 0.000001 0.000032
0.015601 0.016495 0.000000 0.000033
0.012196 0.016242 0.000000 0.000032
0.012292 0.017119 0.000000 0.000031
0.015325 0.015254 0.000001 0.000031
0.012985 0.016330 0.000001 0.000031
0.011607 0.016950 0.000000 0.000031
0.015670 0.016138 0.000001 0.000031
0.012470 0.016540 0.000000 0.000033
0.011935 0.016462 0.000001 0.000032
0.016324 0.016473 0.000001 0.000030
0.011924 0.016828 0.000001 0.000033
0.011799 0.016521 0.000001 0.000030
0.016058 0.016324 0.000000 0.000040
0.012685 0.017280 0.000001 0.000028
0.010565 0.013418 0.000001 0.000027
0.019316 0.014021 0.000000 0.000029
0.014803 0.013864 0.000001 0.000043
0.014821 0.012436 0.000001 0.000029
0.019999 0.015673 0.000000 0.000031
0.012508 0.015978 0.000000 0.000030
0.012675 0.014432 0.000000 0.000025
0.018108 0.011467 0.000001 0.000025
0.017373 0.011607 0.000001 0.000025
0.017491 0.011627 0.000000 0.000025
0.021173 0.011513 0.000000 0.000026
0.017493 0.011409 0.000001 0.000026
0.017608 0.014654 0.000000 0.000031
0.017962 0.014279 0.000001 0.000030
0.014595 0.013274 0.000001 0.000029
0.014732 0.012956 0.000001 0.000030
0.018947 0.012583 0.000001 0.000028
0.014900 0.014273 0.000001 0.000029
0.013785 0.014029 0.000000 0.000029
0.018684 0.014222 0.000000 0.000029
0.014543 0.014455 0.000000 0.000030
0.014270 0.014339 0.000001 0.000030
0.018314 0.014281 0.000000 0.000030
0.014712 0.014406 0.000000 0.000030
0.014204 0.014319 0.000001 0.000032
0.018429 0.014027 0.000000 0.000029
0.014592 0.014467 0.000001 0.000031
0.014333 0.014247 0.000001 0.000030
0.018508 0.014516 0.000000 0.000030
0.014280 0.014347 0.000001 0.000031
0.014108 0.011890 0.000000 0.000032
0.020596 0.016664 0.000001 0.000031
0.011222 0.016572 0.000000 0.000033
0.011838 0.016785 0.000001 0.000031
0.016033 0.016609 0.000001 0.000032
0.011936 0.015777 0.000001 0.000024
0.012685 0.011966 0.000001 0.000026
0.021030 0.012781 0.000000 0.000026
0.015977 0.011926 0.000000 0.000028
0.055004 0.041450 0.000002 0.000045
0.002599 0.015527 0.000000 0.000027
0.001508 0.010977 0.000000 0.000032
0.015627 0.010742 0.000000 0.000025
0.018005 0.010713 0.000001 0.000024
0.018399 0.011927 0.000000 0.000025
0.021048 0.013189 0.000001 0.000030
0.015491 0.013473 0.000001 0.000031
0.015009 0.013232 0.000001 0.000032
0.019571 0.014854 0.000001 0.000027
0.013898 0.014897 0.000001 0.000030
0.013730 0.015314 0.000001 0.000030
0.017552 0.014914 0.000001 0.000027
0.013914 0.014753 0.000001 0.000029
0.013765 0.015051 0.000000 0.000028
0.017635 0.014949 0.000001 0.000028
0.014042 0.015392 0.000001 0.000030
0.013051 0.015005 0.000001 0.000032
0.017672 0.015347 0.000001 0.000029
0.013587 0.013699 0.000001 0.000031
0.014467 0.013681 0.000000 0.000029
0.018001 0.014894 0.000001 0.000030
0.013262 0.015000 0.000000 0.000031
0.013612 0.015254 0.000000 0.000030
0.017541 0.015244 0.000000 0.000031
0.013480 0.015601 0.000001 0.000029
0.012904 0.015132 0.000001 0.000030
0.017566 0.015073 0.000001 0.000028
0.013842 0.012727 0.000000 0.000031
0.015529 0.014908 0.000001 0.000030
0.017224 0.015087 0.000000 0.000037
0.013630 0.014979 0.000001 0.000029
0.013430 0.013828 0.000000 0.000032
0.018395 0.015465 0.000001 0.000029
0.013289 0.013168 0.000001 0.000030
0.053438 0.037109 0.000001 0.000035
0.001869 0.010786 0.000000 0.000027
0.002845 0.011483 0.000001 0.000024
0.021058 0.010873 0.000001 0.000024
0.018178 0.010782 0.000000 0.000027
0.018259 0.011073 0.000001 0.000025
0.021303 0.013516 0.000000 0.000031
0.014875 0.014524 0.000000 0.000032
0.014067 0.012188 0.000000 0.000029
0.020239 0.013546 0.000001 0.000029
0.014599 0.013004 0.000000 0.000030
0.015895 0.013153 0.000000 0.000028
0.019611 0.013611 0.000000 0.000031
0.014616 0.015141 0.000001 0.000029
0.012957 0.015601 0.000001 0.000029
0.017124 0.015008 0.000001 0.000030
0.013631 0.015545 0.000001 0.000037
0.013193 0.015160 0.000000 0.000030
0.017468 0.014932 0.000000 0.000030
0.013881 0.015535 0.000000 0.000030
0.013145 0.014571 0.000001 0.000031
0.017999 0.015147 0.000001 0.000029
0.013662 0.014828 0.000001 0.000037
0.013979 0.015496 0.000001 0.000029
0.017237 0.014842 0.000000 0.000029
0.013706 0.015644 0.000001 0.000028
0.013044 0.014910 0.000000 0.000029
0.017769 0.014944 0.000001 0.000030
0.013636 0.013742 0.000000 0.000031
0.014698 0.013445 0.000001 0.000031
0.018089 0.015155 0.000000 0.000031
0.013137 0.014843 0.000000 0.000029
0.017771 0.015076 0.000000 0.000029
0.013519 0.014943 0.000000 0.000028
0.013829 0.015244 0.000001 0.000029
0.017487 0.015206 0.000000 0.000032
0.013526 0.015272 0.000001 0.000029
0.013517 0.015126 0.000001 0.000031
0.017468 0.015230 0.000000 0.000032
0.013412 0.014741 0.000001 0.000027
0.014043 0.012864 0.000001 0.000027
0.020104 0.016823 0.000000 0.000060
0.011732 0.016631 0.000001 0.000033
0.011943 0.016660 0.000001 0.000031
0.015930 0.016527 0.000001 0.000033
0.012079 0.016591 0.000000 0.000031
0.011804 0.016084 0.000001 0.000032
0.016815 0.016247 0.000001 0.000032
0.012277 0.016381 0.000001 0.000033
0.012213 0.013729 0.000001 0.000028
0.018897 0.014117 0.000001 0.000027
0.014659 0.013740 0.000000 0.000030
0.014933 0.013853 0.000001 0.000029
0.018898 0.015704 0.000000 0.000030
0.013029 0.015845 0.000001 0.000031
0.012877 0.015876 0.000001 0.000029
0.016727 0.016071 0.000001 0.000030
0.012537 0.015516 0.000001 0.000030
0.013215 0.015892 0.000000 0.000029
0.016828 0.015657 0.000001 0.000031
0.012860 0.015953 0.000001 0.000029
0.012917 0.015960 0.000001 0.000031
0.016677 0.015504 0.000000 0.000032
0.013164 0.015926 0.000001 0.000030
0.012583 0.015909 0.000001 0.000031
0.016935 0.016110 0.000001 0.000030
0.012509 0.015809 0.000001 0.000038
0.012874 0.015643 0.000001 0.000029
0.016999 0.014619 0.000000 0.000040
0.013675 0.015989 0.000000 0.000031
0.011694 0.015793 0.000001 0.000033
0.016972 0.014419 0.000001 0.000032
0.013709 0.016086 0.000000 0.000031
0.011763 0.015837 0.000001 0.000029
0.016793 0.013037 0.000000 0.000034
0.015094 0.013843 0.000000 0.000032
0.014508 0.014612 0.000001 0.000030
0.016865 0.015799 0.000001 0.000030
0.011812 0.015635 0.000001 0.000033
0.013213 0.015894 0.000001 0.000031
0.016837 0.016415 0.000001 0.000030
0.012091 0.015903 0.000000 0.000029
0.012837 0.016170 0.000001 0.000030
0.016397 0.015965 0.000000 0.000031
0.012631 0.014786 0.000001 0.000029
0.013562 0.015812 0.000001 0.000031
0.016023 0.015104 0.000001 0.000031
0.013586 0.015962 0.000001 0.000032
0.012754 0.015748 0.000001 0.000030
0.016923 0.015714 0.000001 0.000031
0.012911 0.015665 0.000001 0.000030
0.013266 0.015836 0.000001 0.000030
0.016621 0.015869 0.000001 0.000037
0.012705 0.015799 0.000001 0.000029
0.012801 0.015513 0.000001 0.000031
0.017235 0.015950 0.000000 0.000030
0.012628 0.014314 0.000001 0.000032
0.013830 0.015953 0.000001 0.000032
0.015917 0.015991 0.000000 0.000031
0.012760 0.015895 0.000001 0.000030
0.012640 0.015611 0.000001 0.000030
0.017182 0.015595 0.000001 0.000029
0.012968 0.015292 0.000001 0.000036
0.013448 0.015734 0.000001 0.000037
0.016995 0.015987 0.000001 0.000031
0.012587 0.015811 0.000001 0.000029
0.012710 0.012817 0.000001 0.000027
0.019989 0.012941 0.000001 0.000028
0.015825 0.013511 0.000000 0.000028
0.015483 0.014153 0.000001 0.000028
0.018465 0.013124 0.000000 0.000028
0.015743 0.013121 0.000000 0.000029
0.015635 0.013365 0.000000 0.000029
0.019564 0.017872 0.000001 0.000032
0.010631 0.017147 0.000001 0.000033
0.011472 0.012170 0.000001 0.000025
0.020666 0.010886 0.000000 0.000026
0.018070 0.012127 0.000000 0.000026
0.016699 0.011897 0.000000 0.000026
0.021216 0.017400 0.000001 0.000034
0.011186 0.017349 0.000000 0.000037
0.011088 0.015954 0.000001 0.000041
0.016394 0.017414 0.000001 0.000032
0.010136 0.017892 0.000001 0.000033
0.010689 0.016200 0.000001 0.000031
0.016310 0.010481 0.000001 0.000024
0.018487 0.011882 0.000000 0.000026
0.017158 0.012116 0.000001 0.000026
0.020535 0.015318 0.000001 0.000029
0.013534 0.015145 0.000001 0.000029
0.013540 0.015136 0.000001 0.000033
0.017511 0.015565 0.000000 0.000030
0.013088 0.015048 0.000000 0.000032
0.013917 0.014572 0.000001 0.000029
0.017912 0.014942 0.000001 0.000029
0.013871 0.014969 0.000001 0.000034
0.013880 0.015659 0.000000 0.000027
0.017055 0.015285 0.000001 0.000030
0.013311 0.015118 0.000000 0.000030
0.013700 0.015386 0.000001 0.000028
0.017231 0.014828 0.000001 0.000029
0.013991 0.014903 0.000001 0.000028
0.013748 0.015052 0.000000 0.000029
0.017666 0.014910 0.000001 0.000030
0.013877 0.014741 0.000000 0.000029
0.014084 0.015060 0.000001 0.000027
0.017432 0.015035 0.000001 0.000036
0.013731 0.012232 0.000001 0.000030
0.015942 0.015700 0.000001 0.000028
0.016364 0.015116 0.000001 0.000028
0.013574 0.014736 0.000000 0.000028
0.014123 0.014778 0.000001 0.000029
0.017808 0.015333 0.000000 0.000029
0.013377 0.015020 0.000001 0.000028
0.013555 0.015011 0.000001 0.000028
0.017689 0.015185 0.000000 0.000028
0.013532 0.015006 0.000000 0.000027
0.013763 0.015124 0.000001 0.000028
0.017628 0.015422 0.000001 0.000036
0.046897 0.037522 0.000001 0.000036
0.001680 0.012789 0.000000 0.000025
0.007034 0.010762 0.000001 0.000025
0.018434 0.010996 0.000000 0.000024
0.021940 0.010789 0.000001 0.000025
0.018050 0.010992 0.000000 0.000026
0.017562 0.012741 0.000002 0.000053
0.019558 0.012294 0.000000 0.000033
0.016557 0.011780 0.000000 0.000029
0.017394 0.012477 0.000000 0.000032
0.020108 0.010957 0.000000 0.000026
0.017562 0.013288 0.000001 0.000028
0.015043 0.013398 0.000001 0.000027
0.019454 0.015155 0.000000 0.000030
0.013690 0.012458 0.000001 0.000033
